"site","year","plot","treatment","kartez","genus","sp.epithet","family","LifeHistory","PhotoPath","FunctionalGroup","cover","biomass.BM","biomass.BIM","SiteCluster","MetStation","season.precip","GDD","SPEI"
"removal_blackcreosote",1996,"1RA","R_BOER4","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.2,0.5656,0.5,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",1,2.828,2.5,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.4,1.1312,1,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.1,0.2828,0.25,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.01,0.02828,0.025,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.01,0.02828,0.025,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.6,1.6968,1.5,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.1,0.2828,0.25,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",1.5,4.242,3.75,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.1,0.2828,0.25,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.2,0.5656,0.5,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.01,0.02828,0.025,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.2,0.5656,0.5,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.2,0.5656,0.5,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.2,0,0.6232,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.5,0,1.558,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.1,0,0.3116,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.4,0,1.2464,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.2,0,0.6232,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.2,0,0.6232,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",1,0,3.116,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.2,0,0.6232,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.5,0,1.558,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.01,0,0.03116,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.2,0,0.6232,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.1,0,0.3116,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.4,0,1.2464,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",1,7.151,7.151,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",2,14.302,14.302,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",1,7.151,7.151,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",2,14.302,14.302,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",1,7.151,7.151,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",1,7.151,7.151,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",1,7.151,7.151,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.0485,0.0485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.2,0.097,0.097,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",1,0.485,0.485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.2,0.097,0.097,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",3,1.455,1.455,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.0485,0.0485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.0485,0.0485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.2,0.097,0.097,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.2,0.097,0.097,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.0485,0.0485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.3,0.1455,0.1455,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","EUPHO","Euphorbia",NA,"Euphorbiaceae","annual","C3","forb",0.2,0.097,0.097,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","EUPHO","Euphorbia",NA,"Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","EUPHO","Euphorbia",NA,"Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","EUPHO","Euphorbia",NA,"Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","EUPHO","Euphorbia",NA,"Euphorbiaceae","annual","C3","forb",0.3,0.1455,0.1455,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",1,7.856,7.856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",1.5,11.784,11.784,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",1,7.856,7.856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",1,7.856,7.856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",1,7.856,7.856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",6,47.136,47.136,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.1,0.7856,0.7856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.2,1.5712,1.5712,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.1,0.7856,0.7856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.1,0.7856,0.7856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.01,0.07856,0.07856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",1,7.856,7.856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",1,7.856,7.856,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",2,2.28,2.28,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.6,0.684,0.684,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",1,1.14,1.14,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",2,2.28,2.28,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.01,0.0114,0.0114,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.5,0.57,0.57,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.5,0.57,0.57,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.1,0.114,0.114,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",1,1.14,1.14,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.2,0.228,0.228,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.5,0.57,0.57,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.01,0.0114,0.0114,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.3,0.342,0.342,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.6,0.684,0.684,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.2,0.228,0.228,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",2,4.63,2.356,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.3,0.6945,0.3534,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",2,4.63,2.356,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.2,0.463,0.2356,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.1,0.2315,0.1178,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.5,1.1575,0.589,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.5,1.1575,0.589,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.3,0.6945,0.3534,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.3,0.6945,0.3534,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",4,9.26,4.712,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",1,2.315,1.178,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.3,0.6945,0.3534,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","KRLA2","Krascheninnikovia","lanata","Chenopodiaceae","perennial","C3","shrub",0.1,0.68605,0.68605,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","KRLA2","Krascheninnikovia","lanata","Chenopodiaceae","perennial","C3","shrub",0.3,2.05815,2.05815,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","KRLA2","Krascheninnikovia","lanata","Chenopodiaceae","perennial","C3","shrub",0.1,0.68605,0.68605,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","LATR2",NA,NA,NA,"unknown","unknown","unknown",15,0,129.75,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","LATR2",NA,NA,NA,"unknown","unknown","unknown",10,0,86.5,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"2C","control","LATR2",NA,NA,NA,"unknown","unknown","unknown",20,0,173,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","LATR2",NA,NA,NA,"unknown","unknown","unknown",15,0,129.75,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"3C","control","LATR2",NA,NA,NA,"unknown","unknown","unknown",16,0,138.4,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","LATR2",NA,NA,NA,"unknown","unknown","unknown",25,0,216.25,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"4C","control","LATR2",NA,NA,NA,"unknown","unknown","unknown",10,0,86.5,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","LATR2",NA,NA,NA,"unknown","unknown","unknown",10,0,86.5,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"5C","control","LATR2",NA,NA,NA,"unknown","unknown","unknown",15,0,129.75,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","LATR2",NA,NA,NA,"unknown","unknown","unknown",10,0,86.5,NA,NA,NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",0.01,0.02782,0.02782,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","MUPO2","Muhlenbergia","porteri","Poaceae","perennial","C4","grass",10,51.56394655,41.67,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.5,0.4555,0.4555,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",1.5,1.3665,1.3665,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.01,0.00911,0.00911,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",1,0.911,0.911,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.5,0.4555,0.4555,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.4,0.3644,0.3644,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.2,0.1822,0.1822,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.3,0.2733,0.2733,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.3,0.2733,0.2733,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.1,0.0911,0.0911,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.8,0.7288,0.7288,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.2,0.1822,0.1822,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.1,0.0911,0.0911,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",0.4,0.3644,0.3644,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","MUSQ3","Munroa","squarrosa","Poaceae","annual","C4","grass",2,1.822,1.822,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","MUTO2","Muhlenbergia","torreyi","Poaceae","perennial","C4","grass",0.3,0.7011,0.7011,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RC","R_LATR2","MUTO2","Muhlenbergia","torreyi","Poaceae","perennial","C4","grass",0.5,1.1685,1.1685,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","MUTO2","Muhlenbergia","torreyi","Poaceae","perennial","C4","grass",0.1,0.2337,0.2337,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","MUTO2","Muhlenbergia","torreyi","Poaceae","perennial","C4","grass",0.2,0.4674,0.4674,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","MUTO2","Muhlenbergia","torreyi","Poaceae","perennial","C4","grass",0.5,1.1685,1.1685,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","OECA10","Oenothera","caespitosa","Onagraceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","OPPH","Opuntia","phaeacantha","Cactaceae","perennial","CAM","shrub",0.2,0.4378,0.4378,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","OPPH","Opuntia","phaeacantha","Cactaceae","perennial","CAM","shrub",0.2,0.4378,0.4378,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","OPPH","Opuntia","phaeacantha","Cactaceae","perennial","CAM","shrub",0.2,0.4378,0.4378,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1C","control","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2C","control","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.1,0.196,0.196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.2,0.392,0.392,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.1,0.196,0.196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4C","control","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RA","R_BOER4","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.01,0.0196,0.0196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RA","R_BOER4","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.1,0.196,0.196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5RC","R_LATR2","OXVI","Oxalis","violacea","Oxalidaceae","perennial","C3","forb",0.1,0.196,0.196,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","PEAN","Pectis","angustifolia","Asteraceae","annual","C4","forb",0.01,0.00885,0.00885,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"4RC","R_LATR2","PEAN","Pectis","angustifolia","Asteraceae","annual","C4","forb",0.01,0.00885,0.00885,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"5C","control","PEAN","Pectis","angustifolia","Asteraceae","annual","C4","forb",0.01,0.00885,0.00885,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"1RA","R_BOER4","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",8,19.936,15.256,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RA","R_BOER4","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",1,2.492,1.907,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"2RC","R_LATR2","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",1,2.492,1.907,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3C","control","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",0.1,0.2492,0.1907,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RA","R_BOER4","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",3,7.476,5.721,"FivePoints","49",NA,NA,NA
"removal_blackcreosote",1996,"3RC","R_LATR2","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",0.01,0.02492,0.01907,"FivePoints","49",NA,NA,NA
